horodatage,noeud,anomalies,connecte,flux_etat,resync_srv,fastfwd_srv
2026-08-17 03:22:34,pcpSystem,0,oui,idle,0,7
2026-08-17 03:22:34,pcpLobby,0,oui,idle,0,7
2026-08-17 03:27:36,pcpBunker,0,oui,idle,0,7
2026-08-17 03:27:36,pcpDJ,0,oui,idle,0,7
2026-08-17 03:27:36,pcpKitchen,0,oui,idle,0,7
2026-08-17 03:27:36,pcpSystem,0,oui,idle,0,7
2026-08-17 03:27:36,pcpLobby,0,oui,idle,0,7
2026-08-17 03:32:38,pcpBunker,0,oui,idle,0,7
2026-08-17 03:32:38,pcpDJ,0,oui,idle,0,7
2026-08-17 03:32:38,pcpKitchen,0,oui,idle,0,7
2026-08-17 03:32:38,pcpSystem,0,oui,idle,0,7
2026-08-17 03:32:38,pcpLobby,0,oui,idle,0,7
2026-08-17 03:37:39,pcpBunker,0,oui,idle,0,7
2026-08-17 03:37:39,pcpDJ,0,oui,idle,0,7
2026-08-17 03:37:39,pcpKitchen,0,oui,idle,0,7
2026-08-17 03:37:39,pcpSystem,0,oui,idle,0,7
2026-08-17 03:37:39,pcpLobby,0,oui,idle,0,7
2026-08-17 03:42:41,pcpBunker,0,oui,idle,0,7
2026-08-17 03:42:41,pcpDJ,0,oui,idle,0,7
2026-08-17 03:42:41,pcpKitchen,0,oui,idle,0,7
2026-08-17 03:42:41,pcpSystem,0,oui,idle,0,7
2026-08-17 03:42:41,pcpLobby,0,oui,idle,0,7
2026-08-17 03:47:43,pcpBunker,0,oui,idle,0,7
2026-08-17 03:47:43,pcpDJ,0,oui,idle,0,7
2026-08-17 03:47:43,pcpKitchen,0,oui,idle,0,7
2026-08-17 03:47:43,pcpSystem,0,oui,idle,0,7
2026-08-17 03:47:43,pcpLobby,0,oui,idle,0,7
2026-08-17 03:52:44,pcpBunker,0,oui,idle,0,7
2026-08-17 03:52:44,pcpDJ,0,oui,idle,0,7
2026-08-17 03:52:44,pcpKitchen,0,oui,idle,0,7
2026-08-17 03:52:44,pcpSystem,0,oui,idle,0,7
2026-08-17 03:52:44,pcpLobby,0,oui,idle,0,7
2026-08-17 03:57:46,pcpBunker,0,oui,idle,0,7
2026-08-17 03:57:46,pcpDJ,0,oui,idle,0,7
2026-08-17 03:57:46,pcpKitchen,0,oui,idle,0,7
2026-08-17 03:57:46,pcpSystem,0,oui,idle,0,7
2026-08-17 03:57:46,pcpLobby,0,oui,idle,0,7
2026-08-17 04:02:48,pcpBunker,0,oui,idle,0,7
2026-08-17 04:02:48,pcpDJ,0,oui,idle,0,7
2026-08-17 04:02:48,pcpKitchen,0,oui,idle,0,7
2026-08-17 04:02:48,pcpSystem,0,oui,idle,0,7
2026-08-17 04:02:48,pcpLobby,0,oui,idle,0,7
2026-08-17 04:07:50,pcpBunker,0,oui,idle,0,7
2026-08-17 04:07:50,pcpDJ,0,oui,idle,0,7
2026-08-17 04:07:50,pcpKitchen,0,oui,idle,0,7
2026-08-17 04:07:50,pcpSystem,0,oui,idle,0,7
2026-08-17 04:07:50,pcpLobby,0,oui,idle,0,7
2026-08-17 04:12:51,pcpBunker,0,oui,idle,0,7
2026-08-17 04:12:51,pcpDJ,0,oui,idle,0,7
2026-08-17 04:12:51,pcpKitchen,0,oui,idle,0,7
2026-08-17 04:12:51,pcpSystem,0,oui,idle,0,7
2026-08-17 04:12:51,pcpLobby,0,oui,idle,0,7
2026-08-17 04:17:53,pcpBunker,0,oui,idle,0,8
2026-08-17 04:17:53,pcpDJ,0,oui,idle,0,8
2026-08-17 04:17:53,pcpKitchen,0,oui,idle,0,8
2026-08-17 04:17:53,pcpSystem,0,oui,idle,0,8
2026-08-17 04:17:53,pcpLobby,0,oui,idle,0,8
